first_name,last_name,home_town,state_or_country,high_school,alternative_school,college,college_league,Public/Private/International,starter_count,accolade_count,latitude,longitude,roster_year,year,player_number,position,height,weight,bio_link
Matt,Sheeleigh,New Vernon,NJ,The Pingry School,,Harvard University,IVY,PRIVATE,3,0,40.620129,-74.567594,"{2011,2014,2015,2012,2013}","{Freshman,Junior,Senior,Sophomore,Junior}","{22,6,9,6,6}","{Midfielder,Midfielder,Midfielder,Midfielder,Midfielder}","{5'11,5'11,5'11,5'11,5'11}","{150,150,150,150,150}","{https://www.gocrimson.com/sports/msoc/2011-12/bios/matt_sheeleigh,https://www.gocrimson.com/sports/msoc/2014-15/bios/sheeleigh_matt_vi4d,https://www.gocrimson.com/sports/msoc/2015-16/bios/sheeleigh_matt_3uqv,https://www.gocrimson.com/sports/msoc/2012-13/Bios/sheeleigh_matt_n98d,https://www.gocrimson.com/sports/msoc/2013-14/bios/sheeleigh_matt_0fd9}"
Matt,Villano,Basking Ridge,NJ,Delbarton School,,College of the Holy Cross,PATRIOT,PRIVATE,4,0,40.78836,-74.531258,"{2016,2015,2014,2013}","{Senior,Junior,Sophomore,Freshman}","{19,19,19,19}","{Forward,Midfielder,Midfielder,Midfielder}","{5'10,5'10,5'10,5'10}","{147,131,131,131}","{https://goholycross.com/ViewArticle.dbml?ATCLID=210215672&DB_OEM_ID=33100&Q_SEASON=2016,https://goholycross.com/ViewArticle.dbml?ATCLID=210215672&DB_OEM_ID=33100&Q_SEASON=2015,https://goholycross.com/ViewArticle.dbml?ATCLID=210215672&DB_OEM_ID=33100&Q_SEASON=2014,https://goholycross.com/ViewArticle.dbml?ATCLID=210215672&DB_OEM_ID=33100&Q_SEASON=2013}"
Matthew,Massaad,La Jolla,CA,The Bishop's School,,Yale University,IVY,PRIVATE,0,0,32.840821,-117.278374,"{2017,2018}","{Freshman,Sophomore}","{27,27}","{Forward,Forward}","{6'2,6'2}","{180,180}","{http://www.yalebulldogs.com/sports/m-soccer/2017-18/bios/schipper_kees_6r0g,http://www.yalebulldogs.com/sports/m-soccer/2018-19/bios/schipper_kees_3gr4}"
Matthew,McLaughlin,Edmond,OK,Heritage Hall,,SMU,AMERICAN ATHLETIC,PRIVATE,0,0,35.59106,-97.542501,{2015},{Freshman},{16},{Defender},{6'0},{173},{https://smumustangs.com/roster.aspx?rp_id=2516}
Matthew,Radzihovsky,Boulder,CO,Boulder High School,,Stanford University,PAC-12,PUBLIC,1,0,40.013623,-105.273555,{2018},{Junior},{25},{Midfielder},{5'10},{174},{https://gostanford.com/roster.aspx?rp_id=15668}
Matthew,Ranieri,Natick,MA,Noble and Greenough School,,Dartmouth College,IVY,PRIVATE,2,0,42.261615,-71.184828,"{2017,2018}","{Freshman,Sophomore}","{17,3}","{Defender,Defender}","{5'11,5'11}","{155,155}","{https://dartmouthsports.com/roster.aspx?rp_id=11252,https://dartmouthsports.com/roster.aspx?rp_id=15774}"
Matthew,Thomas,Langhorne,PA,Germantown Academy,,Duke University,ATLANTIC COAST,PRIVATE,3,0,40.13649,-75.214731,"{2006,2009,2007,2008,2010}","{Freshman,Senior,Sophomore,Junior,Graduate}","{5,5,5,5,5}","{Defender,Defender,Defender,Defender,Defender}","{6'0,6'0,6'0,6'0,6'0}","{180,180,180,180,180}","{http://www.goduke.com/ViewArticle.dbml?ATCLID=511684&DB_OEM_ID=4200&Q_SEASON=2006,http://www.goduke.com/ViewArticle.dbml?ATCLID=511684&DB_OEM_ID=4200&Q_SEASON=2009,http://www.goduke.com/ViewArticle.dbml?ATCLID=511684&DB_OEM_ID=4200&Q_SEASON=2007,http://www.goduke.com/ViewArticle.dbml?ATCLID=511684&DB_OEM_ID=4200&Q_SEASON=2008,http://www.goduke.com/ViewArticle.dbml?ATCLID=511684&DB_OEM_ID=4200&Q_SEASON=2010}"
Matthew,Ward,Athens,GA,Clarke Central High School,,Wofford College,SOUTHERN,PUBLIC,2,0,33.951016,-83.3899,"{2016,2015}","{Sophomore,Freshman}","{4,4}","{Forward,Forward}","{5'11,5'11}","{175,175}","{https://woffordterriers.com/roster.aspx?rp_id=4647,https://woffordterriers.com/roster.aspx?rp_id=4264}"
Mattias,Tomasino,Miami,FL,Christopher Columbus High School,,Northwestern University,BIG TEN,PRIVATE,3,0,25.74164,-80.338611,"{2018,2017,2016}","{Junior,Sophomore,Freshman}","{17,17,17}","{Midfielder,Midfielder,Defender}","{5'10,5'10,5'10}","{165,165,165}","{https://nusports.com/roster.aspx?rp_id=8114&path=msoc,https://nusports.com/roster.aspx?rp_id=5433&path=msoc,https://nusports.com/roster.aspx?rp_id=4773&path=msoc}"
Max,Hallwachs,Chagrin Falls,OH,Chagrin Falls High School,,University of Notre Dame,ATLANTIC COAST,PUBLIC,0,0,41.426654,-81.380341,{2014},{Freshman},{0},{Goalkeeper},{6'3},{185},{https://und.com/roster.aspx?rp_id=4831}
Max,Holdsworth,London,England,Highgate School,,American University,PATRIOT,INTERNATIONAL,2,0,51.5722605,-0.1495763,"{2017,2016}","{Sophomore,Freshman}","{10,8}","{Midfielder,Midfielder}","{6'1,6'0}","{175,165}","{http://www.aueagles.com/sports/m-soccer/2017-18/bios/mcconnell_oscar_upp3,http://www.aueagles.com/sports/m-soccer/2016-17/bios/plewes_john_rifc}"
Max,Kurtzman,Bryn Mawr,PA,The Haverford School,,University of Pennsylvania,IVY,PRIVATE,2,0,40.0138,-75.305381,"{2011,2012}","{Freshman,Sophomore}","{1,1}","{Goalkeeper,Goalkeeper}","{6'1,6'1}","{NULL,NULL}","{https://pennathletics.com/roster.aspx?rp_id=2207,https://pennathletics.com/roster.aspx?rp_id=2230}"
Max,Sole,Calabasas,CA,Crespi Carmelite High School,,Air Force Academy,WAC,PRIVATE,1,0,34.16175,-118.521591,"{2017,2018}","{Freshman,NULL}","{NULL,4}","{Midfielder,NULL}","{5'9,5'9}","{165,160}","{https://goairforcefalcons.com/roster.aspx?rp_id=3350,https://goairforcefalcons.com/roster.aspx?rp_id=7391}"
Mayowa,Alli,Lanham,MD,Bishop McNamara High School,,Bucknell University,PATRIOT,PRIVATE,0,1,38.85267,-76.888091,{2013},{Senior},{20},{Defender},{6'0},{190},{https://bucknellbison.com/roster.aspx?rp_id=1159}
Michael,Bloom,Falmouth,ME,Falmouth High School,Phillips Andover Academy,Lafayette College,PATRIOT,PUBLIC,3,0,43.740505,-70.272499,"{2013,2015,2012,2014}","{Sophomore,Senior,Freshman,Junior}","{9,19,24,19}","{Forward,Forward,Forward,Forward}","{5'11,5'11,5'11,5'11}","{190,185,175,185}","{https://www.goleopards.com/roster.aspx?rp_id=3243,https://www.goleopards.com/roster.aspx?rp_id=3198,https://www.goleopards.com/roster.aspx?rp_id=3286,https://www.goleopards.com/roster.aspx?rp_id=3224}"
Michael,Cacace,Bowie,MD,DeMatha Catholic High School,,Loyola University Maryland,PATRIOT,PRIVATE,0,0,38.95803,-76.942441,{2006},{Freshman},{19},{Defender},{5'6},{147},{https://loyolagreyhounds.com/roster.aspx?rp_id=2395}
Michael,Fowler,Owego,NY,Owego Free Academy,,Cornell University,IVY,PUBLIC,0,0,42.11725,-76.272902,{2006},{Freshman},{26},{Midfielder},{6'1},{NULL},{https://cornellbigred.com/roster.aspx?rp_id=30317&path=msoccer}
Michael,Innocenzi,Franklin Lakes,NJ,Delbarton School,,Harvard University,IVY,PRIVATE,3,0,40.78836,-74.531258,"{2015,2011,2014,2012,2013}","{Senior,Freshman,Junior,Sophomore,Junior}","{7,2,7,7,7}","{Forward,Forward,Forward,Forward,Forward}","{6'1,6'1,6'1,6'1,6'1}","{185,185,185,185,185}","{https://www.gocrimson.com/sports/msoc/2015-16/bios/innocenzi_michael_8ecx,https://www.gocrimson.com/sports/msoc/2011-12/bios/michael_innocenzi,https://www.gocrimson.com/sports/msoc/2014-15/bios/innocenzi_michael_twqo,https://www.gocrimson.com/sports/msoc/2012-13/Bios/innocenzi_michael_bazh,https://www.gocrimson.com/sports/msoc/2013-14/bios/innocenzi_michael_vccv}"
Michael,Neacsu,Snellville,GA,Brookwood High School,,Air Force Academy,WAC,PUBLIC,1,0,33.883679,-84.039986,{2018},{NULL},{13},{NULL},{5'7},{155},{https://goairforcefalcons.com/roster.aspx?rp_id=7683}
Michael,Osei Wusu,Bowie,MD,DeMatha Catholic High School,,Princeton University,IVY,PRIVATE,2,0,38.95803,-76.942441,"{2017,2018}","{Freshman,Sophomore}","{18,18}","{Defender,Defender}","{6'2,6'2}","{170,170}","{https://goprincetontigers.com/roster.aspx?rp_id=12863,https://goprincetontigers.com/roster.aspx?rp_id=14771}"
Michael,Parker,Owings,MD,DeMatha Catholic High School,,Naval Academy,PATRIOT,PRIVATE,4,0,38.95803,-76.942441,"{2014,2012,2015,2013}","{Junior,Freshman,Senior,Sophomore}","{25,26,25,25}","{Defender,Defender,Defender,Defender}","{6'1,NULL,6'1,6'1}","{181,176,185,190}","{https://navysports.com/roster.aspx?rp_id=5361,https://navysports.com/roster.aspx?rp_id=5420,https://navysports.com/roster.aspx?rp_id=5330,https://navysports.com/roster.aspx?rp_id=5389}"
Michael,Sheinfeld,Dallas,TX,Greenhill School,,American University,PATRIOT,PRIVATE,0,0,32.941289,-96.8426,"{2011,2010}","{Sophomore,Freshman}","{28,28}","{Goalkeeper,Goalkeeper}","{5'9,5'9}","{165,165}","{http://www.aueagles.com/sports/m-soccer/2011-12/bios/collins_tyler,http://www.aueagles.com/sports/m-soccer/2010-11/bios/collins_tyler}"
Michael,Thrasher,Birmingham,AL,Oak Mountain High School,,Air Force Academy,WAC,PUBLIC,0,0,33.366521,-86.734226,"{2013,2012}","{Senior,Junior}","{13,2}","{Midfielder,Midfielder}","{5'11,5'11}","{170,170}","{https://goairforcefalcons.com/roster.aspx?rp_id=3471,https://goairforcefalcons.com/roster.aspx?rp_id=3486}"
Mick,Maley,South Elgin,IL,Marmion Academy,,Northwestern University,BIG TEN,PRIVATE,3,0,41.81374,-88.296901,"{2013,2012,2015,2014}","{Sophomore,Freshman,Senior,Junior}","{18,18,18,18}","{Defender,Defender,Defender,Defender}","{5'9,5'9,5'9,5'9}","{140,140,155,140}","{https://nusports.com/roster.aspx?rp_id=2499&path=msoc,https://nusports.com/roster.aspx?rp_id=2524&path=msoc,https://nusports.com/roster.aspx?rp_id=4380&path=msoc,https://nusports.com/roster.aspx?rp_id=2472&path=msoc}"
Mike,Deasel,Kingsville,MD,Loyola Blakefield,,Loyola University Maryland,PATRIOT,PRIVATE,2,0,39.40276,-76.627201,"{2010,2009}","{Senior,Junior}","{16,16}","{Midfielder,Midfielder}","{5'9,5'9}","{173,173}","{https://loyolagreyhounds.com/roster.aspx?rp_id=2325,https://loyolagreyhounds.com/roster.aspx?rp_id=2344}"
Mike,Garzi,New Milford,CT,South Kent School,,Colgate University,PATRIOT,PRIVATE,4,1,41.67788,-73.474811,"{2009,2012,2010,2011}","{Freshman,Senior,Sophomore,Junior}","{14,14,14,14}","{Midfielder,Midfielder,Midfielder,Midfielder}","{5'7,5'7,5'7,5'7}","{NULL,140,140,140}","{https://gocolgateraiders.com/roster.aspx?rp_id=2436,https://gocolgateraiders.com/roster.aspx?rp_id=4755,https://gocolgateraiders.com/roster.aspx?rp_id=3213,https://gocolgateraiders.com/roster.aspx?rp_id=3798}"
Mike,Gill,Baltimore,MD,Calvert Hall College High School,,Loyola University Maryland,PATRIOT,PRIVATE,1,0,39.39157,-76.581171,{2007},{Sophomore},{13},{Defender},{5'10},{163},{https://loyolagreyhounds.com/roster.aspx?rp_id=2374}
Mike,Koegel,Kirkville,NY,Chittenango High School,,Syracuse University,ATLANTIC COAST,PUBLIC,1,0,43.044689,-75.873107,"{2013,2014}","{Freshman,Sophomore}","{21,21}","{Midfielder,Midfielder}","{5'10,5'10}","{175,175}","{https://cuse.com/roster.aspx?rp_id=10287,https://cuse.com/roster.aspx?rp_id=10907}"
Mike,Leone,Saint Clair Shores,MI,De La Salle Collegiate High School,,Brown University,IVY,PRIVATE,3,0,42.51545,-82.975691,"{2013,2014,2015}","{Freshman,Sophomore,Junior}","{5,5,5}","{Defender,Defender,Defender}","{5'9,5'9,5'9}","{170,170,170}","{https://brownbears.com/roster.aspx?rp_id=3399,https://brownbears.com/roster.aspx?rp_id=3424,https://brownbears.com/roster.aspx?rp_id=3452}"
Mike,Mazzullo,Yonkers,NY,Fordham Preparatory School,,Columbia University,IVY,PRIVATE,2,2,40.864296,-73.88591,"{2011,2008,2009,2010}","{Senior,Freshman,Sophomore,Junior}","{12,12,12,12}","{Midfielder,Defender,Defender,Defender}","{6'1,6'1,6'1,6'1}","{170,170,170,170}","{https://gocolumbialions.com/roster.aspx?rp_id=5675,https://gocolumbialions.com/roster.aspx?rp_id=3280,https://gocolumbialions.com/roster.aspx?rp_id=4177,https://gocolumbialions.com/roster.aspx?rp_id=5067}"
Mike,McTigue,Tuckahoe,NY,Fordham Preparatory School,,Loyola University Maryland,PATRIOT,PRIVATE,0,0,40.864296,-73.88591,{2006},{Freshman},{12},{Defender},{6'3},{175},{https://loyolagreyhounds.com/roster.aspx?rp_id=2408}
Mike,Moshier,Morristown,NJ,Delbarton School,,Bucknell University,PATRIOT,PRIVATE,0,0,40.78836,-74.531258,"{2015,2014}","{Sophomore,Freshman}","{21,21}","{Forward,Forward}","{5'5,5'5}","{138,138}","{https://bucknellbison.com/roster.aspx?rp_id=1932,https://bucknellbison.com/roster.aspx?rp_id=1677}"
Mikey,Stockley,Alpharetta,GA,Alpharetta High School,,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,PUBLIC,0,0,34.075276,-84.255341,{2018},{Freshman},{15},{Midfielder},{6'0},{160},{https://nuhuskies.com/roster.aspx?rp_id=5537}
Miles,Franklyn,Teaneck,NJ,Bergen Catholic High School,,Syracuse University,ATLANTIC COAST,PRIVATE,1,0,40.95951,-74.048611,{2017},{Freshman},{21},{Forward},{6'3},{175},{https://cuse.com/roster.aspx?rp_id=13869}
Mitch,Johnson,Dublin,OH,Dublin Coffman High School,,Army West Point,PATRIOT,PUBLIC,4,0,40.107343,-83.130496,"{2010,2011,2012,2009}","{Sophomore,Junior,Senior,Freshman}","{5,5,5,13}","{Midfielder,Defender,Defender,Midfielder}","{6'0,6'0,6'0,6'0}","{180,184,180,180}","{https://goarmywestpoint.com/roster.aspx?rp_id=2973&path=msoc,https://goarmywestpoint.com/roster.aspx?rp_id=2942&path=msoc,https://goarmywestpoint.com/roster.aspx?rp_id=2915&path=msoc,https://goarmywestpoint.com/roster.aspx?rp_id=3002&path=msoc}"
Mitch,Kim,Sammamish,WA,Skyline,,Air Force Academy,WAC,PUBLIC,0,0,47.269678,-122.525577,"{2010,2013,2011,2012}","{Freshman,Senior,Sophomore,Junior}","{14,8,8,8}","{Defender,Defender,Defender,Defender}","{NULL,NULL,NULL,NULL}","{195,190,195,195}","{https://goairforcefalcons.com/roster.aspx?rp_id=3547,https://goairforcefalcons.com/roster.aspx?rp_id=3466,https://goairforcefalcons.com/roster.aspx?rp_id=3516,https://goairforcefalcons.com/roster.aspx?rp_id=3492}"
Mohamed,Abdelhamid,Fort Lee,NJ,Fort Lee High School,,Princeton University,IVY,PUBLIC,1,0,40.857871,-73.96472,"{2018,2017,2016}","{Junior,Sophomore,Freshman}","{0,0,27}","{Goalkeeper,Goalkeeper,Goalkeeper}","{6'2,6'2,6'1}","{195,185,177}","{https://goprincetontigers.com/roster.aspx?rp_id=14755,https://goprincetontigers.com/roster.aspx?rp_id=11663,https://goprincetontigers.com/roster.aspx?rp_id=10489}"
Morgen,Richards,Mableton,GA,Campbell High School,,Naval Academy,PATRIOT,PUBLIC,1,0,33.888868,-84.52589,{2014},{Freshman},{21},{Midfielder},{5'10},{147},{https://navysports.com/roster.aspx?rp_id=5357}
Myles,Harris,Boardman,OH,Cardinal Mooney High School,,Lafayette College,PATRIOT,PRIVATE,1,0,41.07339,-80.652101,"{2016,2015}","{Sophomore,Freshman}","{5,5}","{Defender,Defender}","{5'9,5'9}","{160,160}","{https://www.goleopards.com/roster.aspx?rp_id=3156,https://www.goleopards.com/roster.aspx?rp_id=3186}"
Nasarachi,Onyeuku,Fayetteville,GA,Fayette County High School,,Furman University,SOUTHERN,PUBLIC,1,0,33.45468,-84.460411,{2009},{Senior},{6},{Defender},{6'2},{185},{http://www.furmanpaladins.com/sports/m-soccer/mtt/brown_jacob00.html}
Nate,Arronson,Bryn Mawr,PA,The Haverford School,,Lafayette College,PATRIOT,PRIVATE,4,0,40.0138,-75.305381,"{2014,2012,2013,2015}","{Junior,Freshman,Sophomore,Senior}","{3,17,3,3}","{Defender,Defender,Defender,Midfielder}","{5'8,5'8,5'8,5'8}","{162,150,162,162}","{https://www.goleopards.com/roster.aspx?rp_id=3209,https://www.goleopards.com/roster.aspx?rp_id=3279,https://www.goleopards.com/roster.aspx?rp_id=3237,https://www.goleopards.com/roster.aspx?rp_id=3184}"
Nate,Cole,Needham,MA,Worcester Academy,,Boston University,PATRIOT,PRIVATE,1,0,42.25337,-71.792491,{2018},{Freshman},{22},{Back},{6'0},{175},{https://goterriers.com/roster.aspx?rp_id=12601}
Nate,Krinsky,Manchester,NH,Concord High School,,Princeton University,IVY,PUBLIC,2,0,43.200906,-71.551109,"{2009,2008}","{Senior,Junior}","{18,18}","{Defender,Defender}","{6'1,6'1}","{190,190}","{https://goprincetontigers.com/roster.aspx?rp_id=9531,https://goprincetontigers.com/roster.aspx?rp_id=9488}"
Nathan,McDonald,Bay Village,OH,Bay High School,,Lafayette College,PATRIOT,PUBLIC,3,0,41.487023,-81.943452,"{2013,2010,2011,2012}","{Senior,Freshman,Sophomore,Junior}","{1,0,0,1}","{Goalkeeper,Goalkeeper,Goalkeeper,Goalkeeper}","{6'4,6'4,6'4,6'4}","{208,185,185,185}","{https://www.goleopards.com/roster.aspx?rp_id=3235,https://www.goleopards.com/roster.aspx?rp_id=3334,https://www.goleopards.com/roster.aspx?rp_id=3290,https://www.goleopards.com/roster.aspx?rp_id=3263}"
Nicholas,Irvine,Doylestown,PA,The Shipley School,Boston University,Loyola University Maryland,PATRIOT,PRIVATE,0,0,40.02406,-75.314461,{2011},{Sophomore},{30},{Goalkeeper},{5'11},{165},{https://loyolagreyhounds.com/roster.aspx?rp_id=2307}
Nicholas,Pappacena,Weston,FL,Cypress Bay High School,,Columbia University,IVY,PUBLIC,0,0,26.065463,-80.39784,"{2014,2013}","{Sophomore,Freshman}","{9,20}","{Forward,Forward}","{5'8,5'8}","{150,150}","{https://gocolumbialions.com/roster.aspx?rp_id=7187,https://gocolumbialions.com/roster.aspx?rp_id=6798}"
Nick,Alers,San Jose,Costa Rica,Country Day School,,Yale University,IVY,INTERNATIONAL,4,4,9.920695,-84.1461519,"{2011,2012,2010,2013}","{Sophomore,Junior,Freshman,Senior}","{2,2,15,2}","{Defender,Defender,Defender,Defender}","{6'0,6'0,6'0,6'0}","{155,155,155,155}","{http://www.yalebulldogs.com/sports/m-soccer/2011-12/bios/alers_nick_owd2,http://www.yalebulldogs.com/sports/m-soccer/2012-13/bios/alers_nick_o7i0,http://www.yalebulldogs.com/sports/m-soccer/2010-11/bios/alers_nick_owd2,http://www.yalebulldogs.com/sports/m-soccer/2013-14/bios/albrecht_henry_x63h}"
Nick,Butler,Basking Ridge,NJ,Bernards High School,,Boston College,ATLANTIC COAST,PUBLIC,2,0,40.720584,-74.565537,"{2013,2014}","{Junior,Senior}","{4,4}","{Defender,Defender}","{6'5,6'5}","{181,181}","{https://bceagles.com/roster.aspx?rp_id=2821,https://bceagles.com/roster.aspx?rp_id=2793}"
Nick,Dubee,Carolina,RI,Chariho High School,,Naval Academy,PATRIOT,PUBLIC,4,2,41.450085,-71.69645,"{2010,2013,2012,2011}","{Freshman,Senior,Junior,Sophomore}","{10,10,10,10}","{Forward,Defender,Defender,Forward}","{6'1,NULL,NULL,6'1}","{182,192,194,180}","{https://navysports.com/roster.aspx?rp_id=5459,https://navysports.com/roster.aspx?rp_id=5376,https://navysports.com/roster.aspx?rp_id=5405,https://navysports.com/roster.aspx?rp_id=5432}"
Nick,Giordano,East Northport,NY,Commack High School,,Loyola University Maryland,PATRIOT,PUBLIC,1,0,40.860237,-73.28892,{2015},{Freshman},{30},{Goalkeeper},{5'10},{165},{https://loyolagreyhounds.com/roster.aspx?rp_id=2200}
Nick,Hellmann-Rhodes,Del Mar,CA,Cathedral Catholic High School,,College of the Holy Cross,PATRIOT,PRIVATE,1,0,32.95965,-117.201461,"{2018,2017}","{Sophomore,Freshman}","{22,22}","{Defender,Defender}","{6'2,6'2}","{174,174}","{https://goholycross.com/ViewArticle.dbml?ATCLID=211617803&DB_OEM_ID=33100&Q_SEASON=2018,https://goholycross.com/ViewArticle.dbml?ATCLID=211617803&DB_OEM_ID=33100&Q_SEASON=2017}"
Nick,Irvine,Doylestown,PA,The Shipley School,Boston University,Loyola University Maryland,PATRIOT,PRIVATE,0,0,40.02406,-75.314461,{2013},{Junior},{30},{Goalkeeper},{5'11},{165},{https://loyolagreyhounds.com/roster.aspx?rp_id=2253}
Nick,Irvine,Doylestown,PA,The Shipley School,,Boston University,PATRIOT,PRIVATE,0,0,40.02406,-75.314461,{2010},{Freshman},{30},{Goalkeeper},{5'10},{165},{https://goterriers.com/roster.aspx?rp_id=3186}
Nick,Le,Dewitt,MI,DeWitt High School,,Colgate University,PATRIOT,PUBLIC,4,0,42.818708,-84.580767,"{2014,2016,2013,2015}","{Sophomore,Senior,Freshman,Junior}","{23,23,23,23}","{Midfielder,Midfielder,Midfielder,Midfielder}","{5'11,5'11,5'11,5'11}","{150,160,150,150}","{https://gocolgateraiders.com/roster.aspx?rp_id=6269,https://gocolgateraiders.com/roster.aspx?rp_id=7864,https://gocolgateraiders.com/roster.aspx?rp_id=5496,https://gocolgateraiders.com/roster.aspx?rp_id=6991}"
Nick,Palodichuk,Battleground,WA,Camas High School,,Duke University,ATLANTIC COAST,PUBLIC,5,2,45.612345,-122.398635,"{2012,2014,2011,2011,2013}","{Sophomore,Senior,Freshman,Freshman,Junior}","{11,11,11,11,11}","{Midfielder,Midfielder,Midfielder,Midfielder,Midfielder}","{6'0,6'0,5'11,5'11,6'0}","{187,187,180,180,187}","{http://www.goduke.com/ViewArticle.dbml?ATCLID=205159930&DB_OEM_ID=4200&Q_SEASON=2012,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159930&DB_OEM_ID=4200&Q_SEASON=2014,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159930&DB_OEM_ID=4200&Q_SEASON=2011,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159930&DB_OEM_ID=4200&Q_SEASON=2011,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159930&DB_OEM_ID=4200&Q_SEASON=2013}"
Nick,Pappas,Scottsdale,AZ,Phoenix Country Day School,,Dartmouth College,IVY,PRIVATE,4,1,33.51569,-111.998421,"{2010,2009,2011,2008}","{Junior,Sophomore,Senior,Freshman}","{24,24,24,24}","{Defender,Defender,Defender,Defender}","{6'1,6'1,6'1,6'1}","{185,185,185,185}","{https://dartmouthsports.com/roster.aspx?rp_id=7190,https://dartmouthsports.com/roster.aspx?rp_id=6464,https://dartmouthsports.com/roster.aspx?rp_id=7923,https://dartmouthsports.com/roster.aspx?rp_id=5295}"
Nick,Prunier,Worcester,MA,Douglas High School,,Boston University,PATRIOT,PUBLIC,2,0,42.06759,-71.69996,"{2010,2009,2011}","{Sophomore,Freshman,Junior}","{15,15,15}","{Forward,Forward,Forward}","{5'7,5'7,5'7}","{155,155,155}","{https://goterriers.com/roster.aspx?rp_id=3172,https://goterriers.com/roster.aspx?rp_id=3200,https://goterriers.com/roster.aspx?rp_id=3143}"
Nick,Sih,Horsham,PA,Germantown Academy,,Duke University,ATLANTIC COAST,PRIVATE,4,0,40.13649,-75.214731,"{2008,2009,2007,2010}","{Sophomore,Junior,Freshman,Senior}","{8,8,8,8}","{Forward,Forward,Forward,Defender}","{5'8,5'8,5'8,5'8}","{165,165,165,165}","{http://www.goduke.com/ViewArticle.dbml?ATCLID=1088057&DB_OEM_ID=4200&Q_SEASON=2008,http://www.goduke.com/ViewArticle.dbml?ATCLID=1088057&DB_OEM_ID=4200&Q_SEASON=2009,http://www.goduke.com/ViewArticle.dbml?ATCLID=1088057&DB_OEM_ID=4200&Q_SEASON=2007,http://www.goduke.com/ViewArticle.dbml?ATCLID=1088057&DB_OEM_ID=4200&Q_SEASON=2010}"
