id,Roster_Year,First_Name,Last_Name,Accolade,College
1,2006,Josh,Trott,First Team,College of the Holy Cross
2,2006,Jim,Taranto,First Team,Lehigh University
3,2006,Dan,Belke,First Team,Colgate University
4,2006,Joe,Verdi,First Team,Lehigh University
5,2006,Sal,Caccavale,First Team,American University
6,2006,Eli,Meyers,First Team,Colgate University
7,2006,Thomas,Harju,First Team,Lafayette College
8,2006,Adam,Gazda,First Team,Lehigh University
9,2006,John,O'Reilly,First Team,Lehigh University
10,2006,Addy,Strasdas,First Team,Naval Academy
11,2006,David,Cappuccio,First Team,Colgate University
12,2006,Scott,Hawkins,Second Team,Lafayette College
13,2006,McKenzie,Plank,Second Team,Naval Academy
14,2006,Andrew,Loia,Second Team,Bucknell University
15,2006,Luke,Sullivan,Second Team,Lafayette College
16,2006,Phil,Purdy,Second Team,American University
17,2006,John,Borland,Second Team,Army West Point
18,2006,Corey,Curnutte,Second Team,Bucknell University
19,2006,Alex,Cruz,Second Team,College of the Holy Cross
20,2006,Anthony,Sepe,Second Team,Lafayette College
21,2006,Daniel,Newell,Second Team,Army West Point
22,2006,Jim,Morahan,Second Team,Lehigh University
23,2007,Eric,Anton,First Team,Colgate University
24,2007,Kyle,Evans,First Team,Lehigh University
25,2007,Corey,Curnutte,First Team,Bucknell University
26,2007,Matt,Leach,First Team,Colgate University
27,2007,Andreas,Andrews,First Team,College of the Holy Cross
28,2007,Anthony,Sepe,First Team,Lafayette College
29,2007,Joe,Mellott,First Team,Bucknell University
30,2007,Dan,Belke,First Team,Colgate University
31,2007,Alejandro,Melean,First Team,College of the Holy Cross
32,2007,Luke,Sullivan,First Team,Lafayette College
33,2007,Joey,Kuterbach,First Team,Bucknell University
34,2007,Conor,O'Brien,Second Team,Bucknell University
35,2007,Scott,Hawkins,Second Team,Lafayette College
36,2007,Cameron,Petty,Second Team,American University
37,2007,Justin,Wolf,Second Team,Bucknell University
38,2007,Jesse,Schram,Second Team,Lehigh University
39,2007,Mike,Tilley,Second Team,Lafayette College
40,2007,Karsten,Smith,Second Team,American University
41,2007,Daniel,Newell,Second Team,Army West Point
42,2007,Jerry,Dickinson,Second Team,College of the Holy Cross
43,2007,Adam,Welch,Second Team,Lehigh University
44,2007,David,Cappuccio,Second Team,Colgate University
45,2008,Kyle,Miller,First Team,College of the Holy Cross
46,2008,Jim,Taranto,First Team,Lehigh University
47,2008,Phil,Purdy,First Team,American University
48,2008,Conor,O'Brien,First Team,Bucknell University
49,2008,Chris,Ross,First Team,Colgate University
50,2008,Andreas,Andrews,First Team,College of the Holy Cross
51,2008,Adam,Gazda,First Team,Lehigh University
52,2008,Cooper,Bryant,First Team,American University
53,2008,Karsten,Smith,First Team,American University
54,2008,Glenn,Volk,First Team,Colgate University
55,2008,Jerry,Dickinson,First Team,College of the Holy Cross
56,2008,Alejandro,Melean,First Team,College of the Holy Cross
57,2008,David,Cappuccio,First Team,Colgate University
58,2008,Steven,Miller,Second Team,Colgate University
59,2008,Alex,Weekes,Second Team,Colgate University
60,2008,Cameron,Petty,Second Team,American University
61,2008,Mark,Schmiegel,Second Team,Bucknell University
62,2008,Jeff,Leach,Second Team,Colgate University
63,2008,Kregory,Hefner,Second Team,College of the Holy Cross
64,2008,Stephen,Macurdy,Second Team,Lafayette College
65,2008,Pat,Selwood,Second Team,Bucknell University
66,2008,Daniel,Kerley,Second Team,Colgate University
67,2008,James,Graf,Second Team,Lehigh University
68,2008,Adam,Welch,Second Team,Lehigh University
69,2008,Thomas,Booth,Second Team,College of the Holy Cross
70,2009,Mike,Worden,First Team,American University
71,2009,Conor,O'Brien,First Team,Bucknell University
72,2009,Alex,Weekes,First Team,Colgate University
73,2009,Nick,Kapus,First Team,American University
74,2009,Ross,Liberati,First Team,Bucknell University
75,2009,Chris,Ross,First Team,Colgate University
76,2009,Adam,Gazda,First Team,Lehigh University
77,2009,Cooper,Bryant,First Team,American University
78,2009,Pat,Selwood,First Team,Bucknell University
79,2009,Jeff,Leach,First Team,Colgate University
80,2009,Adam,Welch,First Team,Lehigh University
81,2009,Philip,Nelson,First Team,Lafayette College
82,2009,Kyle,Miller,Second Team,College of the Holy Cross
83,2009,B.J.,Glenn,Second Team,Lafayette College
84,2009,Daniel,Shannon,Second Team,American University
85,2009,Sean,King,Second Team,Bucknell University
86,2009,Mike,Reidy,Second Team,Colgate University
87,2009,Jesse,Schram,Second Team,Lehigh University
88,2009,Karsten,Smith,Second Team,American University
89,2009,Andrew,Powell,Second Team,Bucknell University
90,2009,Chris,Salmon,Second Team,Colgate University
91,2009,James,Graf,Second Team,Lehigh University
92,2009,Tommy,Caso,Second Team,Bucknell University
93,2010,Brendan,Burgdorf,First Team,Bucknell University
94,2010,Matt,Schuber,First Team,Colgate University
95,2010,Sean,Peckham,First Team,Lafayette College
96,2010,Adam,Costello,First Team,Colgate University
97,2010,Jeff,Leach,First Team,Colgate University
98,2010,Jamie,Davin,First Team,American University
99,2010,Kevin,Strunk,First Team,Lehigh University
100,2010,Ross,Liberati,First Team,Bucknell University
101,2010,Wade,Martin,First Team,Colgate University
102,2010,Justin,Kamine,First Team,Lafayette College
103,2010,Chris,Miller,First Team,Colgate University
104,2010,Austin,Decker,Second Team,Lehigh University
105,2010,Alassane,Kane,Second Team,American University
106,2010,Steven,Miller,Second Team,Colgate University
107,2010,Michael,Rakoczy,Second Team,Naval Academy
108,2010,Tommy,McCabe,Second Team,Bucknell University
109,2010,James,Graf,Second Team,Lehigh University
110,2010,Kyle,Miller,Second Team,College of the Holy Cross
111,2010,Patrick,Letourneau,Second Team,Colgate University
112,2010,Andrew,Powell,Second Team,Bucknell University
113,2010,Tom,Van Grinsven,Second Team,College of the Holy Cross
114,2010,Jeff,Pickett,Second Team,Army West Point
115,2010,Andrew,Pianko,Second Team,Lafayette College
116,2010,Matt,Makowski,Second Team,American University
117,2011,Steven,Miller,First Team,Colgate University
118,2011,Alassane,Kane,First Team,American University
119,2011,Neal,Melchionni,First Team,Lehigh University
120,2011,Sean,Peckham,First Team,Lafayette College
121,2011,Ryan,Morales,First Team,American University
122,2011,Mike,Reese,First Team,Colgate University
123,2011,Kevin,Strunk,First Team,Lehigh University
124,2011,Mayowa,Alli,First Team,Bucknell University
125,2011,Adem,Gokturk,First Team,American University
126,2011,Patrick,Letourneau,First Team,Colgate University
127,2011,Cristobal,Soto,First Team,American University
128,2011,Ciaran,Nugent,First Team,Lehigh University
129,2011,Brendan,Burgdorf,Second Team,Bucknell University
130,2011,Joe,Puleo,Second Team,Lehigh University
131,2011,Shane,Conlin,Second Team,Colgate University
132,2011,Luke,Joyner,Second Team,Bucknell University
133,2011,Kyle,Scharfenberg,Second Team,Lafayette College
134,2011,Josh,Koeppe,Second Team,Army West Point
135,2011,Jeff,Pickett,Second Team,Army West Point
136,2011,Cameron,Omsberg,Second Team,Lehigh University
137,2011,Julian,Plummer,Second Team,Lafayette College
138,2011,Grant,Reed,Second Team,Colgate University
139,2012,Dale,McDonald,First Team,American University
140,2012,Josh,Cintas,First Team,College of the Holy Cross
141,2012,Colin,Seigfreid,First Team,American University
142,2012,Mike,Reidy,First Team,Colgate University
143,2012,Monty,Sanders,First Team,College of the Holy Cross
144,2012,Alec,Golini,First Team,Lafayette College
145,2012,Cristobal,Soto,First Team,American University
146,2012,Evan,Heroux,First Team,Colgate University
147,2012,Brandon,Turner,First Team,Lafayette College
148,2012,Ali,Famili,First Team,Lehigh University
149,2012,Billy,Knutsen,First Team,American University
150,2012,Alassane,Kane,Second Team,American University
151,2012,Brendan,Burgdorf,Second Team,Bucknell University
152,2012,Ryan,Morales,Second Team,American University
153,2012,Chris,Thorsheim,Second Team,Bucknell University
154,2012,Mike,Garzi,Second Team,Colgate University
155,2012,Sean,Peckham,Second Team,Lafayette College
156,2012,Collin,Costello,Second Team,Bucknell University
157,2012,Wade,Martin,Second Team,Colgate University
158,2012,Nick,Dubee,Second Team,Naval Academy
159,2012,Derek,Vogel,Second Team,Naval Academy
160,2012,Liam,Stapleton,Second Team,Colgate University
161,2013,Jesse,Klug,First Team,Bucknell University
162,2013,Jamie,Dubyoski,First Team,Naval Academy
163,2013,Chris,Thorsheim,First Team,Bucknell University
164,2013,Monty,Sanders,First Team,College of the Holy Cross
165,2013,Stephen,Dooley,First Team,Loyola University Maryland
166,2013,Martin,Sanchez,First Team,Naval Academy
167,2013,Mayowa,Alli,First Team,Bucknell University
168,2013,Joseph,Greenspan,First Team,Naval Academy
169,2013,Derek,Vogel,First Team,Naval Academy
170,2013,Winston,Boldt,First Team,Army West Point
171,2013,Dominique,Badji,Second Team,Boston University
172,2013,Larry,Ndjock,Second Team,Loyola University Maryland
173,2013,Justin,Kim,Second Team,Army West Point
174,2013,Anthony,Ciccone,Second Team,Boston University
175,2013,Josh,Cintas,Second Team,College of the Holy Cross
176,2013,Guy,Skord,Second Team,Naval Academy
177,2013,Tanner,Vosvick,Second Team,Army West Point
178,2013,Joe,Meyer,Second Team,Bucknell University
179,2013,Evan,Heroux,Second Team,Colgate University
180,2013,Julian,Plummer,Second Team,Lafayette College
181,2013,Nick,Dubee,Second Team,Naval Academy
182,2013,Mike,Lansing,Second Team,Bucknell University
183,2013,Colin,Seigfreid,Third Team,American University
184,2013,Tommy,Uttaro,Third Team,College of the Holy Cross
185,2013,Dave,Arnold,Third Team,Naval Academy
186,2013,Stephen,Hauschild,Third Team,American University
187,2013,Sean,Mogan,Third Team,Army West Point
188,2013,Nick,Arpey,Third Team,Colgate University
189,2013,Conor,Osborne,Third Team,American University
190,2013,Cameron,Niccum,Third Team,Army West Point
191,2013,Luke,Melody,Third Team,College of the Holy Cross
192,2013,Gavin,Snyder,Third Team,Naval Academy
193,2014,Dominique,Badji,First Team,Boston University
194,2014,Jamie,Dubyoski,First Team,Naval Academy
195,2014,Liam,Robley,First Team,American University
196,2014,Jordan,Barker,First Team,Boston University
197,2014,Chris,Thorsheim,First Team,Bucknell University
198,2014,Ethan,Kutler,First Team,Colgate University
199,2014,Jake,Weinreb,First Team,American University
200,2014,Christian,Clark,First Team,Army West Point
201,2014,Kelvin,Madzongwe,First Team,Boston University
202,2014,Joseph,Greenspan,First Team,Naval Academy
203,2014,Winston,Boldt,First Team,Army West Point
204,2014,Dale,Ludwig,Second Team,American University
205,2014,Jesse,Klug,Second Team,Bucknell University
206,2014,Justin,Kim,Second Team,Army West Point
207,2014,David,Amirani,Second Team,Boston University
208,2014,Jamie,Luchini,Second Team,Lehigh University
209,2014,Connor,Thompson,Second Team,Loyola University Maryland
210,2014,Conor,Osborne,Second Team,American University
211,2014,Bjarki,Benediktsson,Second Team,Boston University
212,2014,Brian,Ward,Second Team,Bucknell University
213,2014,Justin,Worley,Second Team,Lehigh University
214,2014,P.J.,Suess,Second Team,Naval Academy
215,2014,Jackson,Morgan,Second Team,Naval Academy
216,2014,Joe,Iraola,Third Team,American University
217,2014,Derek,Vogel,Third Team,Naval Academy
218,2014,Stephen,Hauschild,Third Team,American University
219,2014,Sean,Mogan,Third Team,Army West Point
220,2014,Jono,Grad,Third Team,Bucknell University
221,2014,Yuji,Callahan,Third Team,College of the Holy Cross
222,2014,Justin,Carfora,Third Team,College of the Holy Cross
223,2014,Julian,Plummer,Third Team,Lafayette College
224,2014,Ali,Famili,Third Team,Lehigh University
225,2014,Brian,Vail,Third Team,Lehigh University
226,2014,Daniel,Camuti,Third Team,Naval Academy
227,2014,Ciaran,Nugent,Third Team,Lehigh University
228,2015,Ethan,Kutler,First Team,Colgate University
229,2015,Felix,De Bona,First Team,Boston University
230,2015,Chris,Thorsheim,First Team,Bucknell University
231,2015,Liam,Robley,First Team,American University
232,2015,Anthony,Viteri,First Team,Boston University
233,2015,Panos,Nakhid,First Team,American University
234,2015,Dale,Ludwig,First Team,American University
235,2015,David,Asbjornsson,First Team,Boston University
236,2015,Derek,Vogel,First Team,Naval Academy
237,2015,Zach,Tamen,First Team,Colgate University
238,2015,Justin,Worley,First Team,Lehigh University
239,2015,Matt,Gilbert,First Team,Boston University
240,2015,Jamie,Luchini,Second Team,Lehigh University
241,2015,Joel,Hart,Second Team,American University
242,2015,Colin,O'Neill,Second Team,Colgate University
243,2015,Jared,Stroud,Second Team,Colgate University
244,2015,Brock,Dudley,Second Team,Naval Academy
245,2015,Sam,Bascom,Second Team,Naval Academy
246,2015,Jake,Garcia,Second Team,American University
247,2015,Christian,Moyse,Second Team,Lafayette College
248,2015,Cameron,Niccum,Second Team,Army West Point
249,2015,Zack,Rockmore,Second Team,Bucknell University
250,2015,Kevin,Wright,Second Team,College of the Holy Cross
251,2015,Joe,Iraola,Third Team,American University
252,2015,Mark,Forrest,Third Team,Lehigh University
253,2015,Danny,Gonzalez,Third Team,Lehigh University
254,2015,Richie,Robinson,Third Team,Boston University
255,2015,Magnus,Benediktsson,Third Team,Boston University
256,2015,Tanner,Vosvick,Third Team,Army West Point
257,2015,Jordan,Manley,Third Team,American University
258,2015,Christian,Clark,Third Team,Army West Point
259,2015,Aram,Ouligian,Third Team,Colgate University
260,2015,Dylan,Hobert,Third Team,American University
261,2015,Ricky,Brown,Third Team,Colgate University
262,2016,Ethan,Kutler,First Team,Colgate University
263,2016,Brian,Saramago,First Team,Loyola University Maryland
264,2016,Dale,Ludwig,First Team,American University
265,2016,Panos,Nakhid,First Team,American University
266,2016,Anthony,Viteri,First Team,Boston University
267,2016,Jared,Stroud,First Team,Colgate University
268,2016,Michael,Cherry,First Team,American University
269,2016,Zac,McGraw,First Team,Army West Point
270,2016,Zack,Rockmore,First Team,Bucknell University
271,2016,Zach,Tamen,First Team,Colgate University
272,2016,Matt,Sanchez,First Team,Loyola University Maryland
273,2016,Felix,De Bona,Second Team,Boston University
274,2016,Sebastiaan,Blickman,Second Team,Bucknell University
275,2016,Colin,O'Neill,Second Team,Colgate University
276,2016,Gabriel,Carlsson,Second Team,Loyola University Maryland
277,2016,Barry,Sharifi,Second Team,Loyola University Maryland
278,2016,Brock,Dudley,Second Team,Naval Academy
279,2016,Jake,Garcia,Second Team,American University
280,2016,David,Asbjornsson,Second Team,Boston University
281,2016,Christian,Moyse,Second Team,Lafayette College
282,2016,Ryan,Tuck,Second Team,Loyola University Maryland
283,2016,Matt,Gilbert,Second Team,Boston University
284,2016,Rex,Epps,Third Team,Army West Point
285,2016,Sam,Bascom,Third Team,Naval Academy
286,2016,Ryan,Egan,Third Team,Lafayette College
287,2016,Nick,King,Third Team,Bucknell University
288,2016,Marcos,Arroyo,Third Team,Army West Point
289,2016,Yuji,Callahan,Third Team,College of the Holy Cross
290,2016,Christian,Clark,Third Team,Army West Point
291,2016,Tanner,Vosvick,Third Team,Army West Point
292,2016,Aram,Ouligian,Third Team,Colgate University
293,2016,Justin,Worley,Third Team,Lehigh University
294,2016,Lucas,Belanger,Third Team,American University
295,2017,Zac,McGraw,First Team,Army West Point
296,2017,Aram,Ouligian,First Team,Colgate University
297,2017,Jared,Stroud,First Team,Colgate University
298,2017,Mark,Forrest,First Team,Lehigh University
299,2017,Alex,Greene,First Team,Lehigh University
300,2017,Doyle,Tuvesson,First Team,Lehigh University
301,2017,Gabriel,Carlsson,First Team,Loyola University Maryland
302,2017,Brian,Saramago,First Team,Loyola University Maryland
303,2017,Barry,Sharifi,First Team,Loyola University Maryland
304,2017,A.,Mickey Watson,First Team,Loyola University Maryland
305,2017,Chase,Vosvick,First Team,Loyola University Maryland
306,2017,Marcos,Arroyo,Second Team,Army West Point
307,2017,Rex,Epps,Second Team,Army West Point
308,2017,Justin,Stoll,Second Team,Army West Point
309,2017,Michael,Bernardi,Second Team,Boston University
310,2017,Toti,Knutsson,Second Team,Boston University
311,2017,Adam,Sheikali,Second Team,Boston University
312,2017,Justin,Carfora,Second Team,College of the Holy Cross
313,2017,Arno,Rupp,Second Team,College of the Holy Cross
314,2017,Christian,Moyse,Second Team,Lafayette College
315,2017,Evan,Vare,Second Team,Lafayette College
316,2017,John,Marc Charpentier,Second Team,Lehigh University
317,2017,Sam,Carter,Second Team,Loyola University Maryland
318,2017,Josh,Fawole,Second Team,Loyola University Maryland
319,2017,Keenan,O'Shea,Third Team,Army West Point
320,2017,Peter,Kargbo,Third Team,Boston University
321,2017,Elias,Lampis,Third Team,Boston University
322,2017,Matt,McDonnell,Third Team,Boston University
323,2017,Nick,King,Third Team,Bucknell University
324,2017,Tyler,Peterson,Third Team,Bucknell University
325,2017,Matt,Thorsheim,Third Team,Bucknell University
326,2017,Yuji,Callahan,Third Team,College of the Holy Cross
327,2017,Stevo,Bednarsky,Third Team,Lehigh University
328,2017,Oscar,Greene,Third Team,Lehigh University
329,2018,Mark,Forrest,First Team,Lehigh University
330,2018,Brian,Saramago,First Team,Loyola University Maryland
331,2018,Oliver,Harris,First Team,Colgate University
332,2018,Barry,Sharifi,First Team,Loyola University Maryland
333,2018,Gabriel,Carlsson,First Team,Loyola University Maryland
334,2018,Zac,McGraw,First Team,Army West Point
335,2018,Aram,Ouligian,First Team,Colgate University
336,2018,Jake,Dengler,First Team,Loyola University Maryland
337,2018,Christian,Clarke,First Team,Colgate University
338,2018,Chase,Vosvick,First Team,Loyola University Maryland
339,2018,Matt,Thorsheim,Second Team,Bucknell University
340,2018,Josh,Fawole,Second Team,Loyola University Maryland
341,2018,Nico,Brown,Second Team,Loyola University Maryland
342,2018,Jacob,Williams,Second Team,Naval Academy
343,2018,Jerry,Zouantcha,Second Team,American University
344,2018,Tim,Oberg,Second Team,Colgate University
345,2018,Oscar,Greene,Second Team,Lehigh University
346,2018,Sam,Brown,Second Team,Loyola University Maryland
347,2018,Josh,Barkoff,Second Team,Boston University
348,2018,Zarin,Tuten,Second Team,Lehigh University
349,2018,Davey,Mason,Second Team,Loyola University Maryland
350,2018,Will,Smith,Second Team,Lehigh University
351,2018,Fredrik,Jonsson,Third Team,Colgate University
352,2018,Simon,Becher,Third Team,College of the Holy Cross
353,2018,Josh,Luchini,Third Team,Lehigh University
354,2018,Fabio,Massaro,Third Team,American University
355,2018,Tyler,Mitchiner,Third Team,Army West Point
356,2018,Kari,Petursson,Third Team,Boston University
357,2018,Christian,Williams,Third Team,Lafayette College
358,2018,Jonathan,Sousa,Third Team,Loyola University Maryland
359,2018,Matt,Nocita,Third Team,Naval Academy
360,2018,Michael,Bernardi,Third Team,Boston University
361,2018,Jacob,Harris,Third Team,Colgate University
362,2006,Andre,Akpan,First Team,Harvard University
363,2006,Charles,Altchek,First Team,Harvard University
364,2006,Andrew,Daniels,First Team,Brown University
365,2006,Michael,Fucito,First Team,Harvard University
366,2006,Daniel,Keat,First Team,Dartmouth College
367,2006,Alex,Munns,First Team,Yale University
368,2006,James,Stewart,First Team,Yale University
369,2006,Rhett,Bernstein,First Team,Brown University
370,2006,Keith,Vereb,First Team,University of Pennsylvania
371,2006,Jame,Wunsch,First Team,Princeton University
372,2006,Dan,Cepero,First Team,University of Pennsylvania
373,2006,Mike,Klein,Second Team,University of Pennsylvania
374,2006,Kyle,McHugh,Second Team,Princeton University
375,2006,Tom,Davison,Second Team,Columbia University
376,2006,Devin,Muntz,Second Team,Princeton University
377,2006,Matt,Hoff,Second Team,Harvard University
378,2006,John,Stamatis,Second Team,Harvard University
379,2006,John,Mulhern,Second Team,Columbia University
380,2006,Brian,Joyce,Second Team,Brown University
381,2006,Derek,Hobson,Second Team,University of Pennsylvania
382,2006,Alex,Grendi,Second Team,University of Pennsylvania
383,2006,Kyle,Lynch,Second Team,Cornell University
384,2006,Ben,Brackett,Second Team,Brown University
385,2006,Jake,Miller,Second Team,Yale University
386,2006,Rowan,Anders,Second Team,Dartmouth College
387,2006,Gage,Hills,Honorable Mention,Yale University
388,2006,Mike,Ordonez,Honorable Mention,Dartmouth College
389,2006,Matt,Bouraee,Honorable Mention,Cornell University
390,2006,Ryan,Tracy,Honorable Mention,University of Pennsylvania
391,2006,Joe,Yonga,Honorable Mention,Cornell University
392,2006,Kwaku,Nyamekye,Honorable Mention,Harvard University
393,2006,Tom,Heinbockel,Honorable Mention,Columbia University
394,2006,Dan,Marks,Honorable Mention,Cornell University
395,2006,Thomas,Lobben,Honorable Mention,Dartmouth College
396,2006,Zach,Schwarz,Honorable Mention,Princeton University
397,2006,Luca,Cerretani,Honorable Mention,Cornell University
398,2007,Andre,Akpan,First Team,Harvard University
399,2007,Kevin,Davies,First Team,Brown University
400,2007,Michael,Fucito,First Team,Harvard University
401,2007,Matt,Hoff,First Team,Harvard University
402,2007,Dylan,Sheehan,First Team,Brown University
403,2007,Nick,Elenz-Martin,First Team,Brown University
404,2007,Brian,Kuritzky,First Team,Cornell University
405,2007,Kyle,McHugh,First Team,Princeton University
406,2007,Rhett,Bernstein,First Team,Brown University
407,2007,Matthew,Britner,First Team,Brown University
408,2007,Alejandro,Frischeisen,First Team,Dartmouth College
409,2007,Sean,Milligan,First Team,Dartmouth College
410,2007,Matt,Bouraee,Second Team,Cornell University
411,2007,Craig,Henderson,Second Team,Dartmouth College
412,2007,Alex,Guzinski,Second Team,Yale University
413,2007,Derek,Hobson,Second Team,University of Pennsylvania
414,2007,Daniel,Keat,Second Team,Dartmouth College
415,2007,Tom,Heinbockel,Second Team,Columbia University
416,2007,Tom,Lobben,Second Team,Dartmouth College
417,2007,Kwaku,Nyamekye,Second Team,Harvard University
418,2007,Keith,Vereb,Second Team,University of Pennsylvania
419,2007,Paul,Grandstrand,Second Team,Brown University
420,2007,Loukas,Tasigianis,Honorable Mention,University of Pennsylvania
421,2007,Matt,Care,Honorable Mention,Princeton University
422,2007,Matt,Carroll,Honorable Mention,Dartmouth College
423,2007,Darren,Howerton,Honorable Mention,Brown University
424,2007,Devin,Muntz,Honorable Mention,Princeton University
425,2007,Jordan,Raybould,Honorable Mention,Yale University
426,2007,Chris,Roland,Honorable Mention,Brown University
427,2007,John,Stamatis,Honorable Mention,Harvard University
428,2007,Kyle,Lynch,Honorable Mention,Cornell University
429,2007,Erik,Geiger,Honorable Mention,Yale University
430,2008,Andre,Akpan,First Team,Harvard University
431,2008,Michael,Fucito,First Team,Harvard University
432,2008,Lucky,Mkosana,First Team,Dartmouth College
433,2008,Omid,Shokoufandeh,First Team,University of Pennsylvania
434,2008,Alex,Grendi,First Team,University of Pennsylvania
435,2008,Craig,Henderson,First Team,Dartmouth College
436,2008,John,Stamatis,First Team,Harvard University
437,2008,Rhett,Bernstein,First Team,Brown University
438,2008,Matt,Care,First Team,Princeton University
439,2008,Kwaku,Nyamekye,First Team,Harvard University
440,2008,Sean,Milligan,First Team,Dartmouth College
441,2008,Bayo,Adafin,Second Team,Columbia University
442,2008,Antoine,Hoppenot,Second Team,Princeton University
443,2008,Nick,Elenz-Martin,Second Team,Brown University
444,2008,Brian,Mascarenhas,Second Team,University of Pennsylvania
445,2008,Devin,Muntz,Second Team,Princeton University
446,2008,Andrew,Olsen,Second Team,Dartmouth College
447,2008,Markus,Jackson,Second Team,Yale University
448,2008,Pumi,Maqubela,Second Team,Dartmouth College
449,2008,Joe,Yonga,Second Team,Cornell University
450,2008,Alex,Guzinski,Second Team,Yale University
451,2008,Benjamin,Burton,Second Team,Princeton University
452,2008,Drew,Healy,Second Team,University of Pennsylvania
453,2008,Matt,Bouraee,Honorable Mention,Cornell University
454,2008,Aden,Farina-Henry,Honorable Mention,Yale University
455,2008,Peppe,Carotenuto,Honorable Mention,Columbia University
456,2008,Dan,McKallagat,Honorable Mention,Cornell University
457,2008,Kevin,Unger,Honorable Mention,University of Pennsylvania
458,2008,Andy,Hackbarth,Honorable Mention,Yale University
459,2008,Stephen,Sawyer,Honorable Mention,Brown University
460,2008,Bryan,Giudicelli,Honorable Mention,Dartmouth College
461,2008,Donnie,Surdoval,Honorable Mention,Dartmouth College
462,2008,Luke,Sager,Honorable Mention,Harvard University
463,2008,John,Elicker,Honorable Mention,University of Pennsylvania
464,2008,Jake,Levin,Honorable Mention,University of Pennsylvania
465,2008,Ryan,Porch,Honorable Mention,University of Pennsylvania
466,2008,Jarret,Leech,Honorable Mention,Brown University
467,2009,Andre,Akpan,First Team,Harvard University
468,2009,Matt,Bouraee,First Team,Cornell University
469,2009,Antoine,Hoppenot,First Team,Princeton University
470,2009,Lucky,Mkosana,First Team,Dartmouth College
471,2009,Nick,Elenz-Martin,First Team,Brown University
472,2009,Daniel,Keat,First Team,Dartmouth College
473,2009,Devin,Muntz,First Team,Princeton University
474,2009,Sean,Rosa,First Team,Brown University
475,2009,Mark,Linnville,First Team,Princeton University
476,2009,Kwaku,Nyamekye,First Team,Harvard University
477,2009,Josh,Walburn,First Team,Princeton University
478,2009,Paul,Grandstrand,First Team,Brown University
479,2009,Brian,Rogers,Second Team,Harvard University
480,2009,Brad,Rose,Second Team,Yale University
481,2009,Brian,Grimm,Second Team,Harvard University
482,2009,Ben,Harms,Second Team,Princeton University
483,2009,Craig,Henderson,Second Team,Dartmouth College
484,2009,Benjamin,Burton,Second Team,Princeton University
485,2009,Jake,Levin,Second Team,University of Pennsylvania
486,2009,Pumi,Maqubela,Second Team,Dartmouth College
487,2009,Richard,Smith,Second Team,Harvard University
488,2009,Travis,Chulick,Second Team,Yale University
489,2009,Bayo,Adafin,Honorable Mention,Columbia University
490,2009,Andrew,Olsen,Honorable Mention,Dartmouth College
491,2009,Matt,Sanner,Honorable Mention,Princeton University
492,2009,Alex,Chi,Honorable Mention,Harvard University
493,2009,Jason,Gorskie,Honorable Mention,University of Pennsylvania
494,2009,Thomas,McNamara,Honorable Mention,Brown University
495,2009,Rob,Medairos,Honorable Mention,Brown University
496,2009,Loukas,Tasigianis,Honorable Mention,University of Pennsylvania
497,2009,Evan,Coleman,Honorable Mention,Brown University
498,2009,Andy,Hackbarth,Honorable Mention,Yale University
499,2009,Ben,Kenyon,Honorable Mention,Cornell University
500,2009,David,Walls,Honorable Mention,Brown University
501,2009,Sean,Lynch,Honorable Mention,Princeton University
502,2009,Rick,Pflasterer,Honorable Mention,Cornell University
503,2010,Antoine,Hoppenot,First Team,Princeton University
504,2010,Lucky,Mkosana,First Team,Dartmouth College
505,2010,Sean,Rosa,First Team,Brown University
506,2010,Christian,Barreiro,First Team,University of Pennsylvania
507,2010,Jason,Gorskie,First Team,University of Pennsylvania
508,2010,Daniel,Keat,First Team,Dartmouth College
509,2010,Josh,Walburn,First Team,Princeton University
510,2010,Thomas,Brandt,First Team,University of Pennsylvania
511,2010,Mark,Linnville,First Team,Princeton University
512,2010,Dylan,Remick,First Team,Brown University
513,2010,Paul,Grandstrand,First Team,Brown University
514,2010,Stephen,Baker,Second Team,University of Pennsylvania
515,2010,Brian,Rogers,Second Team,Harvard University
516,2010,Matt,Sanner,Second Team,Princeton University
517,2010,Thomas,McNamara,Second Team,Brown University
518,2010,Lester,Nare,Second Team,Princeton University
519,2010,Scott,Prozeller,Second Team,Harvard University
520,2010,Henning,Sauerbier,Second Team,Columbia University
521,2010,Benjamin,Burton,Second Team,Princeton University
522,2010,Jake,Levin,Second Team,University of Pennsylvania
523,2010,Robert,Millock,Second Team,Harvard University
524,2010,Teddy,Schneider,Second Team,Princeton University
525,2010,David,Walls,Second Team,Brown University
526,2010,Ben,Berg,Second Team,University of Pennsylvania
527,2010,Andrew,Olsen,Honorable Mention,Dartmouth College
528,2010,Loukas,Tasigianis,Honorable Mention,University of Pennsylvania
529,2010,Evan,Coleman,Honorable Mention,Brown University
530,2010,Rob,Medairos,Honorable Mention,Brown University
531,2010,Mike,Mazzullo,Honorable Mention,Columbia University
532,2010,David,Najem,Honorable Mention,Columbia University
533,2010,Nick,Alers,Honorable Mention,Yale University
534,2010,Bryan,Giudicelli,Honorable Mention,Dartmouth College
535,2010,Andy,Hackbarth,Honorable Mention,Yale University
536,2010,Ben,Kenyon,Honorable Mention,Cornell University
537,2010,Teo,Larsson-Sax,Honorable Mention,Dartmouth College
